# DecayCore target curve
# Target: BK_Strong
# Frequency_Hz Magnitude_dB
2865.217968 -2.689348
2920.323237 -2.714145
2976.488317 -2.739420
3033.733591 -2.765180
3092.079835 -2.791436
3151.548222 -2.818197
3212.160333 -2.845472
3273.938167 -2.873272
3336.904142 -2.901607
3401.081109 -2.930486
3466.492359 -2.959922
3533.161630 -2.989923
3601.113117 -3.020501
3670.371481 -3.051667
3740.961854 -3.083433
3812.909857 -3.115809
3886.241598 -3.148809
3960.983691 -3.182443
4037.163260 -3.210220
4114.807952 -3.231572
4193.945945 -3.253335
4274.605958 -3.275517
4356.817264 -3.298125
4440.609698 -3.321168
4526.013668 -3.344654
4613.060170 -3.368592
4701.780792 -3.392990
4792.207733 -3.417857
4884.373808 -3.443203
4978.312466 -3.469036
5074.057799 -3.495366
5171.644552 -3.522202
5271.108142 -3.549555
5372.484663 -3.577433
5475.810907 -3.605848
5581.124372 -3.634809
5688.463277 -3.664327
5797.866576 -3.694413
5909.373973 -3.725078
6023.025934 -3.756332
6138.863706 -3.788188
6256.929325 -3.820656
6377.265641 -3.853748
6499.916322 -3.887477
6624.925882 -3.921855
6752.339687 -3.956893
6882.203975 -3.992606
7014.565877 -4.029006
7149.473428 -4.066105
7286.975587 -4.103918
7427.122254 -4.142459
7569.964290 -4.181740
7715.553534 -4.221777
7863.942821 -4.262584
8015.186003 -4.302088
8169.337968 -4.323284
8326.454659 -4.344888
8486.593094 -4.366907
8649.811390 -4.389349
8816.168780 -4.412223
8985.725636 -4.435537
9158.543492 -4.459300
9334.685066 -4.483519
9514.214280 -4.508204
9697.196288 -4.533364
9883.697494 -4.559008
10073.785583 -4.585146
10267.529539 -4.611785
10464.999673 -4.638937
10666.267648 -4.666612
10871.406508 -4.694818
11080.490698 -4.723567
11293.596097 -4.752869
11510.800043 -4.782735
11732.181362 -4.813175
11957.820394 -4.844200
12187.799025 -4.875822
12422.200718 -4.908053
12661.110539 -4.940903
12904.615189 -4.974385
13152.803040 -5.008510
13405.764160 -5.043293
13663.590352 -5.078744
13926.375184 -5.114877
14194.214021 -5.151704
14467.204065 -5.189241
14745.444387 -5.227499
15029.035962 -5.266492
15318.081709 -5.306236
15612.686524 -5.346744
15912.957323 -5.388032
16219.003077 -5.432850
16530.934851 -5.479640
16848.865849 -5.527330
17172.911452 -5.575937
17503.189257 -5.625478
17839.819126 -5.675973
18182.923225 -5.727438
18532.626070 -5.779894
18889.054569 -5.833358
19252.338076 -5.887851
19622.608428 -5.943391
20000.000000 -6.000000
