# DecayCore target curve
# Target: Studio
# Frequency_Hz Magnitude_dB
2706.062927 -3.282425
2758.107249 -3.303243
2811.152512 -3.324461
2865.217968 -3.346087
2920.323237 -3.368129
2976.488317 -3.390595
3033.733591 -3.413493
3092.079835 -3.436832
3151.548222 -3.460619
3212.160333 -3.484864
3273.938167 -3.509575
3336.904142 -3.534762
3401.081109 -3.560432
3466.492359 -3.586597
3533.161630 -3.613265
3601.113117 -3.640445
3670.371481 -3.668149
3740.961854 -3.696385
3812.909857 -3.725164
3886.241598 -3.754497
3960.983691 -3.784393
4037.163260 -3.809291
4114.807952 -3.828702
4193.945945 -3.848486
4274.605958 -3.868651
4356.817264 -3.889204
4440.609698 -3.910152
4526.013668 -3.931503
4613.060170 -3.953265
4701.780792 -3.975445
4792.207733 -3.998052
4884.373808 -4.021093
4978.312466 -4.044578
5074.057799 -4.068514
5171.644552 -4.092911
5271.108142 -4.117777
5372.484663 -4.143121
5475.810907 -4.168953
5581.124372 -4.195281
5688.463277 -4.222116
5797.866576 -4.249467
5909.373973 -4.277343
6023.025934 -4.305756
6138.863706 -4.334716
6256.929325 -4.364232
6377.265641 -4.394316
6499.916322 -4.424979
6624.925882 -4.456231
6752.339687 -4.488085
6882.203975 -4.520551
7014.565877 -4.553641
7149.473428 -4.587368
7286.975587 -4.621744
7427.122254 -4.656781
7569.964290 -4.692491
7715.553534 -4.728888
7863.942821 -4.765986
8015.186003 -4.802278
8169.337968 -4.825401
8326.454659 -4.848968
8486.593094 -4.872989
8649.811390 -4.897472
8816.168780 -4.922425
8985.725636 -4.947859
9158.543492 -4.973782
9334.685066 -5.000203
9514.214280 -5.027132
9697.196288 -5.054579
9883.697494 -5.082555
10073.785583 -5.111068
10267.529539 -5.140129
10464.999673 -5.169750
10666.267648 -5.199940
10871.406508 -5.230711
11080.490698 -5.262074
11293.596097 -5.294039
11510.800043 -5.326620
11732.181362 -5.359827
11957.820394 -5.393673
12187.799025 -5.428170
12422.200718 -5.463330
12661.110539 -5.499167
12904.615189 -5.535692
13152.803040 -5.572920
13405.764160 -5.610865
13663.590352 -5.649539
13926.375184 -5.688956
14194.214021 -5.729132
14467.204065 -5.770081
14745.444387 -5.811817
15029.035962 -5.854355
15318.081709 -5.897712
15612.686524 -5.941903
15912.957323 -5.986944
16219.003077 -6.027375
16530.934851 -6.066367
16848.865849 -6.106108
17172.911452 -6.146614
17503.189257 -6.187899
17839.819126 -6.229977
18182.923225 -6.272865
18532.626070 -6.316578
18889.054569 -6.361132
19252.338076 -6.406542
19622.608428 -6.452826
20000.000000 -6.500000
