# DecayCore target curve
# Target: HiFi
# Frequency_Hz Magnitude_dB
1337.295369 -1.202377
1363.014885 -1.217809
1389.229052 -1.233537
1415.947382 -1.249568
1443.179573 -1.265908
1470.935506 -1.282561
1499.225255 -1.299535
1528.059086 -1.316835
1557.447463 -1.334468
1587.401052 -1.352441
1617.930723 -1.370758
1649.047555 -1.389429
1680.762842 -1.408458
1713.088092 -1.427853
1746.035038 -1.447621
1779.615635 -1.467769
1813.842070 -1.488305
1848.726765 -1.509236
1884.282380 -1.530569
1920.521817 -1.552313
1957.458229 -1.574475
1995.105020 -1.597063
2033.475852 -1.616738
2072.584651 -1.636292
2112.445610 -1.656223
2153.073194 -1.676537
2194.482147 -1.697241
2236.687498 -1.718344
2279.704562 -1.739852
2323.548952 -1.761774
2368.236578 -1.784118
2413.783658 -1.806892
2460.206722 -1.830103
2507.522618 -1.853761
2555.748515 -1.877874
2604.901917 -1.902451
2655.000660 -1.927500
2706.062927 -1.953031
2758.107249 -1.979054
2811.152512 -2.005576
2865.217968 -2.032609
2920.323237 -2.060162
2976.488317 -2.088244
3033.733591 -2.116867
3092.079835 -2.146040
3151.548222 -2.175774
3212.160333 -2.206080
3273.938167 -2.236969
3336.904142 -2.268452
3401.081109 -2.300541
3466.492359 -2.333246
3533.161630 -2.366581
3601.113117 -2.400557
3670.371481 -2.435186
3740.961854 -2.470481
3812.909857 -2.506455
3886.241598 -2.543121
3960.983691 -2.580492
4037.163260 -2.609291
4114.807952 -2.628702
4193.945945 -2.648486
4274.605958 -2.668651
4356.817264 -2.689204
4440.609698 -2.710152
4526.013668 -2.731503
4613.060170 -2.753265
4701.780792 -2.775445
4792.207733 -2.798052
4884.373808 -2.821093
4978.312466 -2.844578
5074.057799 -2.868514
5171.644552 -2.892911
5271.108142 -2.917777
5372.484663 -2.943121
5475.810907 -2.968953
5581.124372 -2.995281
5688.463277 -3.022116
5797.866576 -3.049467
5909.373973 -3.077343
6023.025934 -3.105756
6138.863706 -3.134716
6256.929325 -3.164232
6377.265641 -3.194316
6499.916322 -3.224979
6624.925882 -3.256231
6752.339687 -3.288085
6882.203975 -3.320551
7014.565877 -3.353641
7149.473428 -3.387368
7286.975587 -3.421744
7427.122254 -3.456781
7569.964290 -3.492491
7715.553534 -3.528888
7863.942821 -3.565986
8015.186003 -3.602658
8169.337968 -3.629634
8326.454659 -3.657130
8486.593094 -3.685154
8649.811390 -3.713717
8816.168780 -3.742830
8985.725636 -3.772502
9158.543492 -3.802745
9334.685066 -3.833570
9514.214280 -3.864987
9697.196288 -3.897009
9883.697494 -3.929647
10073.785583 -3.962912
10267.529539 -3.996818
10464.999673 -4.031375
10666.267648 -4.066597
10871.406508 -4.102496
11080.490698 -4.139086
11293.596097 -4.176379
11510.800043 -4.214390
11732.181362 -4.253132
11957.820394 -4.292619
12187.799025 -4.332865
12422.200718 -4.373885
12661.110539 -4.415694
12904.615189 -4.458308
13152.803040 -4.501741
13405.764160 -4.546009
13663.590352 -4.591128
13926.375184 -4.637116
14194.214021 -4.683987
14467.204065 -4.731761
14745.444387 -4.780453
15029.035962 -4.830081
15318.081709 -4.880664
15612.686524 -4.932220
15912.957323 -4.984768
16219.003077 -5.027375
16530.934851 -5.066367
16848.865849 -5.106108
17172.911452 -5.146614
17503.189257 -5.187899
17839.819126 -5.229977
18182.923225 -5.272865
18532.626070 -5.316578
18889.054569 -5.361132
